tate_art_id,accession_number,artist,lastname,firstname,tate_artist_id,title,dateText,medium
8571,A00734,"Leighton, Lord Frederic",Leighton, Lord Frederic,342,Samson at the Mill,published 1881,Wood engraving on paper
8572,A00735,"Leighton, Lord Frederic",Leighton, Lord Frederic,342,Eliezer and Rebekah,published 1881,Wood engraving on paper
8573,A00736,"Leighton, Lord Frederic",Leighton, Lord Frederic,342,Moses Views the Promised Land,published 1881,Wood engraving on paper
8574,A00737,"Leighton, Lord Frederic",Leighton, Lord Frederic,342,Death of the First Born,published 1881,Wood engraving on paper
8575,A00738,"Leighton, Lord Frederic",Leighton, Lord Frederic,342,Samson Carrying the Gate,published 1881,Wood engraving on paper
8607,A00739,"Leslie, Charles Robert",Leslie, Charles Robert,346,Falstaff Personating the King,c.1851,Oil paint on wood
8608,A00740,"Leslie, Charles Robert",Leslie, Charles Robert,346,Head of Falstaff,c.1851,Oil paint on wood
8609,A00741,"Leslie, Charles Robert",Leslie, Charles Robert,346,Head of Prince Hal,c.1851,Oil paint on canvas
8856,A00742,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16535,A00743,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16536,A00744,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16537,A00745,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16538,A00746,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16539,A00747,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16540,A00748,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16541,A00749,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16542,A00750,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16543,A00751,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16544,A00752,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16545,A00753,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16546,A00754,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16547,A00755,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16548,A00756,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16549,A00757,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16550,A00758,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16551,A00759,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16552,A00760,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16553,A00761,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16554,A00762,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16555,A00763,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16556,A00764,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16557,A00765,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16558,A00766,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16559,A00767,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16560,A00768,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16561,A00769,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16562,A00770,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16563,A00771,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16564,A00772,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16565,A00773,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16566,A00774,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16567,A00775,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16568,A00776,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16569,A00777,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16570,A00778,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16571,A00779,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16572,A00780,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16573,A00781,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16574,A00782,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16575,A00783,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16576,A00784,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16577,A00785,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16578,A00786,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16579,A00787,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16580,A00788,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16581,A00789,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16582,A00790,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
16583,A00791,"Linnell, John",Linnell, John,351,[title not known],published 1843,Wood engraving on paper
9484,A00792,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Lost Sheep,published 1864,Wood engraving on paper
9485,A00793,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Pharisee and the Publican,published 1864,Wood engraving on paper
9486,A00794,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Wise Virgins,published 1864,Wood engraving on paper
9487,A00795,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Unjust Judge and the Importunate Widow,published 1864,Wood engraving on paper
9488,A00796,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Leaven,published 1864,Wood engraving on paper
9489,A00797,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Rich Man and Lazarus,published 1864,Wood engraving on paper
9490,A00798,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Labourers in the Vineyard,published 1864,Wood engraving on paper
9491,A00799,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Marriage Feast,published 1864,Wood engraving on paper
9492,A00800,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Sower,published 1864,Wood engraving on paper
9493,A00801,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Lost Piece of Silver,published 1864,Wood engraving on paper
9494,A00802,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Foolish Virgins,published 1864,Wood engraving on paper
9495,A00803,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Importunate Friend,published 1864,Wood engraving on paper
9496,A00804,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Pearl of Great Price,published 1864,Wood engraving on paper
9497,A00805,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Tares,published 1864,Wood engraving on paper
9498,A00806,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Good Shepherd,published 1864,Wood engraving on paper
9499,A00807,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Wicked Husbandman,published 1864,Wood engraving on paper
20509,A00808,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Good Samaritan,published 1864,Wood engraving on paper
9500,A00809,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Unmerciful Servant,published 1864,Wood engraving on paper
9501,A00810,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Hidden Treasure,published 1864,Wood engraving on paper
9502,A00811,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,The Prodigal Son,published 1864,Wood engraving on paper
9503,A00812,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,Study for 'The Black Brunswicker',c.1860,Graphite on paper
12385,A00813,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,Study for 'The Black Brunswicker',c.1860,Graphite on paper
12689,A00814,"Millais, Sir John Everett, Bt",Millais, Sir John Everett,379,Study for 'The Black Brunswicker',c.1860,Graphite on paper
10318,A00815,"Morris, William",Morris, William,388,An Angel with a Harp,date not known,Graphite on paper
10319,A00816,"Morris, William",Morris, William,388,An Angel with a Pipe,date not known,Graphite on paper
10320,A00817,"Morris, William",Morris, William,388,A Girl with a Flute,date not known,Watercolour and graphite on paper
10321,A00818,"Morris, William",Morris, William,388,Design for Tapestry,date not known,Graphite on paper
10327,A00819,"Morris, William",Morris, William,388,The Archangel Raphael,date not known,Watercolour on paper
10328,A00820,"Morris, William",Morris, William,388,The Archangel Gabriel,date not known,Watercolour on paper
10387,A00821,"Müller, William James",Müller, William James,391,Lycia: A Burdock,1843-4,Watercolour on paper
10388,A00822,"Müller, William James",Müller, William James,391,Lycia: A Xanthian Youth,1843-4,Graphite on paper
10389,A00823,"Müller, William James",Müller, William James,391,Lycia: A Xanthian Boy with a Bow,1843-4,Graphite on paper
10390,A00824,"Müller, William James",Müller, William James,391,Lycia: Women in Near Eastern Dress,1843-4,Ink and watercolour on paper
12208,A00825,"Poynter, Sir Edward",Poynter, Sir Edward,433,Joseph Presents his Father to Pharoah,1864,Wood engraving on paper
12209,A00826,"Poynter, Sir Edward",Poynter, Sir Edward,433,Moses Keeping Jethro's Sheep,1863,Wood engraving on paper
12210,A00827,"Poynter, Sir Edward",Poynter, Sir Edward,433,Moses and Aaron before Pharoah,1863,Wood engraving on paper
12211,A00828,"Poynter, Sir Edward",Poynter, Sir Edward,433,Pharoah Honours Joseph,1864,Wood engraving on paper
12212,A00829,"Poynter, Sir Edward",Poynter, Sir Edward,433,Moses Strikes the Rock,1865,Wood engraving on paper
12213,A00830,"Poynter, Sir Edward",Poynter, Sir Edward,433,By the Waters of Babylon,1865,Wood engraving on paper
